342.35426999999999,335.55385079388003
342.16855800000002,335.65803237084236
342.04744099999999,340.14585782184207
341.99140499999999,336.011423717127
342.000676,340.33628370147017
342.07521500000001,338.29456443168914
342.21472499999999,336.25873795509796
342.41864299999997,341.01315700355707
342.68615299999999,332.93475719559535
343.01617900000002,333.25539205409876
343.407398,333.63547861912343
343.85823699999997,334.07348865158394
344.36688700000002,334.5727285292553
344.93130500000001,335.12109388440348
345.54922599999998,335.72144055764653
346.21816799999999,336.36626601537597
346.93544600000001,337.06313332291421
347.69817899999998,337.80416217376501
348.50330600000001,338.5863786710176
349.34759300000002,339.40664084060808
350.22764999999998,348.79011128035114
351.13994500000001,345.02862128835193
352.08081499999997,350.41021359925281
353.04648100000003,351.32833280546413
354.03306600000002,347.84252706467754
355.03661,348.01003635044123
356.05308300000002,349.16964970141663
357.07840299999998,349.90677053412412
358.10845399999999,350.11283363968317
359.13910099999998,355.30989059248839
360.16620499999999,356.11344716702712
361.18564199999997,364.52905288144291
362.19332000000003,357.63299709946017
363.18519199999997,365.96823926611449
364.15727600000002,359.15114047542795
365.10566799999998,367.54890262669716
366.02656200000001,367.99987284752621
366.91626000000002,368.42208257675964
367.77118899999999,365.53979627601746
368.587917,373.1620636005697
369.36316399999998,368.02392338528949
370.093819,369.73083875832918
370.77694600000001,368.55774970869851
371.40980500000001,370.15789140460487
371.98985299999998,369.00769604105295
372.51476100000002,372.32590982152988
372.98242299999998,371.44929910478953
373.390961,371.2818227181279
373.73873300000002,371.12141569474159
374.02434399999999,370.90782734408924
374.24664799999999,370.71017261295702
374.40474999999998,370.44316522203178
374.498018,370.71647468981212
374.52607599999999,370.31309445607576
374.488811,369.88407033891701
374.38637399999999,369.41519870486331
374.21917500000001,368.90583320667434
373.987886,368.3810014182539
373.69343500000002,368.09096487346432
373.33700499999998,367.48595122491491
372.920027,367.07550823395059
372.44417499999997,366.60711393464373
371.911359,366.08264839287983
371.32371899999998,365.5042180699125
370.68361499999997,364.87414597908696
369.99361599999997,364.19496085823556
369.25649199999998,363.46938929505575
368.47520400000002,362.70034588383379
367.65288800000002,362.14097869403491
366.792846,361.29383057752676
365.89852999999999,360.44186472390595
364.97353299999997,360.16291856497645
364.021567,359.58670430794245
363.04645499999998,358.51746913669365
362.05211200000002,357.90329781899999
361.04253,357.28846772244481
360.02176300000002,357.29741168671052
358.99390899999997,356.07395888347145
