348.25371380952373,6.0337797752112721,1.0
347.55760861904758,5.8024697254229274,1.0
346.90446104761901,5.5478628978888889,1.0
346.29689347619041,5.2709807925339609,1.0
345.73734538095232,4.9729353516072958,1.0
345.2280633333333,4.6549233028285686,1.0
344.77109219047611,4.3182217820597888,1.0
344.36826661904757,3.9641815989552898,1.0
344.02120409523803,3.5942258227480868,1.0
343.73129799999998,3.2098384011978758,1.0
343.4997124285714,2.8125635881713169,1.0
343.32737714285713,2.4039960778186678,2.0
343.21498409523809,1.9857763915440647,2.0
343.16298452380954,1.5595837395940382,2.0
343.17158723809524,1.6812444917548244,2.0
343.24075766666675,2.1053470370748322,2.0
343.3702181428572,2.5209967942608684,2.0
343.55944880952387,2.9265241831871487,1.0
343.807689952381,3.3203019491197776,1.0
344.11394485714288,3.7007480921586606,1.0
344.47698380952386,4.0663350596258772,1.0
344.8953492857143,4.4155959753398761,1.0
345.36736152380956,4.7471284781946386,1.0
345.89112533333338,5.0596005137015778,1.0
346.46453776190481,5.3517576407589962,1.0
347.08529652380957,5.6224276783542262,1.0
347.75090928571433,5.8705233319601149,1.0
348.45870347619052,6.0950479850761221,1.0
349.20583733333336,6.2951006153043521,1.0
349.98931104761903,6.4698785217611112,1.0
350.80597895238088,6.6186793117104266,1.0
351.65256199999999,6.7409055135938409,1.0
352.52566119047617,6.8360671024121844,1.0
353.42177095238094,6.9037812303508836,1.0
354.33729338095236,6.9437763010626359,1.0
355.26855252380955,6.9558910605293889,1.0
356.21180938095233,6.9400781325970424,1.0
357.1632767142857,6.896400618127652,1.0
358.11913433333336,6.8250333071832348,1.0
359.07554438095246,6.7262631841017537,1.0
360.02866680952383,6.600486262352466,1.0
360.97467485714287,6.4482086620318579,1.0
361.90977014285716,6.2700401785593485,1.0
362.83019823809525,6.0666981212568096,1.0
363.73226357142858,5.8389974811971896,1.0
364.6123442857143,5.5878524464333488,1.0
365.46690680952389,5.3142724624029327,1.0
366.29252004761906,5.0193557332808574,1.0
367.08586909523814,4.7042851813683431,1.0
367.84376861904769,4.3703267635059939,1.0
368.56317561904768,4.0188218612578313,1.0
369.24120157142863,3.6511801088279396,1.0
369.87512423809534,3.2688795277477762,1.0
370.4623983333334,2.873454034656274,1.0
371.000665904762,2.4928413848062929,1.0
371.48776580952386,2.1484097390338586,1.0
371.92174233333338,1.841541996172382,1.0
372.30085300000002,1.5734702729522525,1.0
372.62357561904764,1.3452709205813944,1.0
372.88861447619047,1.157860147417769,1.0
373.09490542857145,1.0119904160917454,2.0
373.24162023809521,0.90824737937700373,2.0
373.32816976190475,0.8470476241828131,2.0
373.35420657142856,0.82863681960806002,2.0
373.31962609523805,0.85308890881903165,2.0
373.22456719047614,0.92030570498834663,2.0
373.06941152380949,1.0300173290278505,2.0
372.85478204761904,1.1817832870846363,1.0
372.58154047619041,1.3749942551438872,1.0
372.25078395238091,1.608874436051273,1.0
371.86384042857145,1.8824848256731632,1.0
371.42226352380953,2.1947268494456806,1.0
370.92782623809524,2.5443468070457311,1.0
370.38251371428578,2.9299409904973488,1.0
369.78851542857149,3.3236108721381989,1.0
369.14821633333332,3.7039368070243022,1.0
368.46418723809523,4.069390872088456,1.0
367.73917457142858,4.4185062248207334,1.0
366.97608933333333,4.7498806724740845,1.0
366.17799533333334,5.0621842818800218,1.0
365.3480969523809,5.3541630833416463,1.0
364.4897262857142,5.6246446264720849,1.0
363.6063297619047,5.8725424922097327,1.0
362.70145428571425,6.0968618486569319,1.0
361.77873295238095,6.2967024815377615,1.0
360.84187057142861,6.4712612522357951,1.0
359.89462866666673,6.6198370475416342,1.0
358.94081047619051,6.7418343151868081,1.0
357.98424566666671,6.8367625587673064,1.0
357.02877485714293,6.9042409171021113,1.0
356.0782343333334,6.9439976591568167,1.0
355.13644066666672,6.955874696058145,1.0
354.2071750952382,6.9398230690794289,1.0
353.29416871428577,6.8959077647010831,1.0
352.40108728571431,6.8243050208703879,1.0
351.53151661904769,6.7253020576273679,1.0
350.68894804761902,6.5992967403878104,1.0
349.87676457142862,6.4467946504999523,1.0
