330.64715100000001,331.26498343920434
330.38022999999998,330.99756368259318
329.78951000000001,330.40573988969078
329.000606,329.61536177905305
328.18128200000001,328.79450682696751
327.50576799999999,328.11773059179905
327.11771399999998,327.72895149149605
327.09964000000002,326.79531493044834
327.45539000000002,327.15073394982272
328.10931199999999,327.80404755765773
328.922349,328.61632812900018
329.72160700000001,329.41484251996889
330.33712200000002,330.02978486068628
330.63800400000002,331.25581934753035
330.56026900000001,331.17793909539517
330.12044800000001,330.73729626559737
329.41206899999997,330.02759362036369
328.58577200000002,329.19975263884299
327.81726900000001,328.42981364859907
327.26998500000002,327.88150701825845
327.06029999999998,327.67143021027027
327.23280399999999,326.92835503809687
327.75081499999999,327.44588409402132
328.50417499999998,328.19854318730557
329.33268199999998,329.02627936575897
330.06015200000002,329.75307254643155
330.53188599999999,330.22436765728338
330.64756999999997,331.2654032221289
330.38260300000002,330.99994111667462
329.79333100000002,330.40956802944004
329.005064,329.61982810907193
328.185428,328.79866057399715
327.50872099999998,328.1206891096424
327.11884500000002,327.73008460483197
327.09870899999999,326.79438479662667
327.45259499999997,327.1479415502186
328.10524800000002,327.79998733869854
328.91787900000003,328.61186228777291
329.71768300000002,329.41092217075732
330.33457700000002,330.02724222848866
330.63738000000001,331.25519418155187
330.56169799999998,331.17937076556046
330.123627,330.74048120573423
329.41632199999998,330.03185456732876
328.590194,329.20418290159387
327.82092,328.43347147069392
327.272088,327.88361394782987
327.06040899999999,327.67153941394275
327.23089499999998,326.92644781418119
327.74729400000001,327.44236636986892
328.49979100000002,328.19416326606614
329.32836700000001,329.0219683803237
330.05682300000001,329.74974664364731
330.53025300000002,330.22273617658448
330.64797800000002,331.26581198449946
330.38496700000002,331.00230953393901
329.797147,330.41339115984653
329.00952100000001,329.62429343722232
328.18957899999998,328.80281933036957
327.51168200000001,328.12365564243424
327.11998699999998,327.73122873872194
327.09778999999997,326.79346665164059
327.44980900000002,327.1451581422412
328.10118799999998,327.79593111601781
328.913409,328.60739644654564
329.713752,329.40699482805832
330.33202299999999,330.02469060466439
330.63674500000002,331.25455799501935
330.56311699999998,331.18079241704021
330.12679800000001,330.74365813092265
329.42057199999999,330.03611250868818
328.59461800000003,329.20861516808196
327.82457699999998,328.43713530400009
327.27420100000001,327.88573089608695
327.06052799999998,327.67165863630083
327.228996,326.92455058096186
327.74377900000002,327.43885464013431
328.495409,328.18978534296593
329.324049,329.01765439767956
330.05348800000002,329.74641474644528
330.52860900000002,330.22109370611969
