328.9137383333333,1.2257078511946864,3.0
329.06991204761903,1.1152763587801575,3.0
329.18092714285712,1.0367768321232353,3.0
329.22317595238087,1.006902412411929,4.0
329.18767419047617,1.0320059489988109,3.0
329.08197138095233,1.1067491224035937,3.0
328.92854547619038,1.2152376200704469,3.0
328.76002276190468,1.3344011741258286,3.0
328.61223995238089,1.4388994008829001,3.0
328.51662333333326,1.5065105606056119,3.0
328.49350599999997,1.5228569837685304,4.0
328.54780385714287,1.4844626007788881,3.0
328.66797038095245,1.3994920369215145,3.0
328.82845195238104,1.2860144295088847,3.0
328.99512180952382,1.1681610433038327,3.0
329.13253723809527,1.0709936619213092,3.0
329.21147657142853,1.0151751240190108,3.0
329.21515323809524,1.0125753280868204,3.0
329.14278538095243,1.0637471306124393,3.0
329.00976219047618,1.1578087306532663,3.0
328.84437128571432,1.2747577609569587,3.0
328.68178333333333,1.3832568988972889,3.0
328.55657309523809,1.4717939073284119,3.0
328.49536666666671,1.5150733880234457,4.0
328.51117980952387,1.5038918074772798,3.0
328.60064980952382,1.4406269637645555,3.0
328.74475066666668,1.3387322705040454,3.0
328.91283904761906,1.2266400199627423,3.0
329.06917061904761,1.116096905692064,3.0
329.18050114285717,1.0373743373532762,3.0
329.22315600000002,1.0072127986170238,4.0
329.18806452380949,1.0320262193931939,3.0
329.08268899999996,1.1065379668499955,3.0
328.92943771428571,1.2149029902040971,3.0
328.76089985714282,1.3340772518764872,3.0
328.61291538095236,1.4387180785010998,3.0
328.51695347619045,1.506573392093822,3.0
328.49342061904758,1.5232136349602383,4.0
328.54732114285707,1.4851002090650418,3.0
328.66719295238084,1.4003380396776803,3.0
328.82754509523801,1.2869519520855857,3.0
328.99427833333323,1.1690537487792652,3.0
329.13193657142847,1.0717146751359277,3.0
329.21124642857137,1.0156341373352449,3.0
329.21534257142855,1.0127377269442248,3.0
329.14335390476185,1.0636414013128248,3.0
329.010588952381,1.1575203994452352,3.0
328.84528052380949,1.2744111102754396,3.0
328.68258171428573,1.3822511236804025,3.0
328.5570908095238,1.4709865934147999,3.0
328.49549366666662,1.5145423508308291,4.0
328.510889047619,1.503656172560448,3.0
328.60000309523809,1.4406430251900078,3.0
328.74388557142856,1.3389027505818145,3.0
328.91193952380951,1.227564578915074,3.0
329.06842799999998,1.1169105162232396,3.0
329.18007333333333,1.0379653439354006,3.0
329.22313395238098,1.0075168882047159,4.0
329.18845300000004,1.0320400248112851,3.0
329.08340533333336,1.1063199422591175,3.0
328.93032961904765,1.2145608178655143,3.0
328.7617777142857,1.3337450127046018,3.0
328.61359252380953,1.4385277657617215,3.0
328.51728590476188,1.5066268291634661,3.0
328.4933376666666,1.5235607907181032,4.0
328.54684042857133,1.4857286249630635,3.0
328.66641676190471,1.4011753887936043,3.0
328.82663852380949,1.2878814944570784,3.0
328.99343414285698,1.1699391811563895,3.0
329.13133428571422,1.0724290550154458,3.0
329.21101419047613,1.0160868540339958,3.0
329.21552976190469,1.0128938628559319,3.0
329.14392071428568,1.0635291060216414,3.0
329.01141490476192,1.1572248624825079,3.0
328.84618990476196,1.2740565804040296,3.0
328.68338123809525,1.3812367621669261,3.0
328.55761038095244,1.4701701881282523,3.0
328.49562285714291,1.5140019865629368,3.0
328.51060038095244,1.503411277911832,3.0
328.59935795238096,1.440650197273079,3.0
328.74302114285717,1.3390649810804505,3.0
328.91103966666662,1.2284823025017908,3.0
329.06768399999999,1.1177180321673255,3.0
329.17964347619045,1.0385507273349548,3.0
329.22310961904759,1.0078155229686467,4.0
329.18883933333325,1.0320482743904587,3.0
329.0841202380953,1.1060958567529355,3.0
328.93122104761903,1.2142119111766341,3.0
328.76265609523807,1.3334053320755994,3.0
328.61427109523811,1.4383293718019383,3.0
328.51762038095245,1.506671747279851,3.0
328.49325690476195,1.5238993265074317,4.0
